First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G-xG,KeyP,Dist.key,Assts,xA,A-xA,xG+xA,xG/shot,xA/pass,G-xG/shot,A-xA/pass,Team/96,Min/96,Pos/96,Shots/96,SoT/96,Goals/96,xG/96,xPlace/96,G-xG/96,KeyP/96,Assts/96,xA/96,A-xA/96,xG+xA/96,extreme1,extreme2,plotnames
Shaun,Wright-Phillips,Shaun Wright-Phillips,NYRB,2015,340,A,15,3,24.49424847,0.2,1,0.891,-0.313257338,0.109151081,3,13.21899074,1,0.626907619,0.373092381,1.517756538,0.059389928,0.208969206,0.007276739,0.124364127,NYRB,340,A,4.235294118,0.847058824,0.282352941,0.251533812,-0.088449131,0.030819129,0.847058824,0.282352941,0.17700921,0.105343731,0.428543022,984,1219,Wright-Phillips 2015
Saad,Abdul-Salaam,Saad Abdul-Salaam,SKC,2015,1162,B,5,3,16.46825013,0,0,0.282,-0.069260202,-0.282237221,9,19.54734495,1,1.226574832,-0.226574832,1.508812053,0.056447444,0.136286092,-0.056447444,-0.025174981,SKC,1162,B,0.413080895,0.247848537,0,0.023317361,-0.005722013,-0.023317361,0.743545611,0.082616179,0.101334926,-0.018718747,0.124652287,539,509,Abdul-Salaam 2015
Marcel,de Jong,Marcel de Jong,VAN,2017,833,B,5,2,34.12151263,0.2,0,0.126,-0.110934445,-0.125521452,8,17.03714468,1,1.380583772,-0.380583772,1.506105223,0.02510429,0.172572971,-0.02510429,-0.047572971,VAN,833,B,0.576230492,0.230492197,0,0.014465858,-0.012784762,-0.014465858,0.921968788,0.115246098,0.159106893,-0.043860795,0.173572751,339,87,Jong 2017
Donny,Toia,Donny Toia,ORL,2017,2689,B,13,2,26.86633528,0.538461538,0,0.479,-0.394862463,-0.478647946,15,25.73349173,2,1.02539543,0.97460457,1.504043376,0.036819073,0.068359695,-0.036819073,0.064973638,ORL,2689,B,0.464113053,0.071402008,0,0.017088212,-0.014096986,-0.017088212,0.535515061,0.071402008,0.036607646,0.034794362,0.053695859,730,855,Toia 2017
Mark,Sherrod,Mark Sherrod,SJE,2015,250,F,4,0,14.78715362,0,0,0.633,-0.633320385,-0.633320385,3,16.79050967,0,0.870441182,-0.870441182,1.503761567,0.158330096,0.290147061,-0.158330096,-0.290147061,SJE,250,F,1.536,0,0,0.243195028,-0.243195028,-0.243195028,1.152,0,0.334249414,-0.334249414,0.577444442,832,905,Sherrod 2015
Wil,Trapp,Wil Trapp,CLB,2015,1622,M,8,1,31.31160443,0.25,0,0.261,-0.172830408,-0.261223521,17,22.34785289,1,1.242012088,-0.242012088,1.503235609,0.03265294,0.073059535,-0.03265294,-0.014236005,CLB,1622,M,0.473489519,0.05918619,0,0.015460825,-0.010229173,-0.015460825,1.006165228,0.05918619,0.073509963,-0.014323773,0.088970788,509,85,Trapp 2015
DaMarcus,Beasley,DaMarcus Beasley,HOU,2016,2070,B,5,4,20.0937369,0.2,1,0.503,0.247550579,0.49710294,10,17.31197816,0,1.000119533,-1.000119533,1.503016593,0.100579412,0.100011953,0.099420588,-0.100011953,HOU,2070,B,0.231884058,0.185507246,0.046376812,0.023322762,0.011480607,0.023054049,0.463768116,0,0.046382355,-0.046382355,0.069705117,749,1038,Beasley 2016
Sean,Franklin,Sean Franklin,DCU,2017,1511,B,8,3,19.37700093,0.25,0,0.829,-0.269547959,-0.82924527,8,18.09428971,2,0.668528985,1.331471015,1.497774255,0.103655659,0.083566123,-0.103655659,0.166433877,DCU,1511,B,0.508272667,0.19060225,0,0.052685338,-0.017125483,-0.052685338,0.508272667,0.127068167,0.042474376,0.084593791,0.095159714,945,26,Franklin 2017
Jay,Chapman,Jay Chapman,TOR,2017,430,M,6,1,19.3576832,0.166666667,1,0.833,0.009635987,0.167241117,4,18.44519656,0,0.658305563,-0.658305563,1.491064446,0.138793147,0.164576391,0.02787352,-0.164576391,TOR,430,M,1.339534884,0.223255814,0.223255814,0.185918262,0.00215129,0.037337552,0.893023256,0,0.146970544,-0.146970544,0.332888806,949,1151,Chapman 2017
Darwin,Ceren,Darwin Ceren,SJE,2017,1719,M,17,2,28.94119361,0.411764706,0,0.703,-0.351894563,-0.702717585,16,25.73839732,1,0.782600713,0.217399287,1.485318298,0.041336329,0.048912545,-0.041336329,0.013587455,SJE,1719,M,0.94938918,0.111692845,0,0.039244263,-0.019652052,-0.039244263,0.893542757,0.055846422,0.04370545,0.012140972,0.082949713,876,203,Ceren 2017
Josh,Williams,Josh Williams,CLB,2018,1588,D,9,2,12.59021225,0,0,1.003,-0.259550365,-1.002503313,4,19.73456706,0,0.482413586,-0.482413586,1.484916899,0.111389257,0.120603396,-0.111389257,-0.120603396,CLB,1588,D,0.544080605,0.120906801,0,0.060604734,-0.015690702,-0.060604734,0.241813602,0,0.029163542,-0.029163542,0.089768276,1039,222,Williams 2018
Khiry,Shelton,Khiry Shelton,NYC,2017,567,F,7,2,16.71377299,0.142857143,1,0.983,-0.332936667,0.017010104,7,22.91389755,0,0.497224438,-0.497224438,1.480214333,0.140427128,0.071032063,0.002430015,-0.071032063,NYC,567,F,1.185185185,0.338624339,0.169312169,0.166432152,-0.056370229,0.002880018,1.185185185,0,0.084186148,-0.084186148,0.2506183,1028,1180,Shelton 2017
Jordan,Allen,Jordan Allen,RSL,2015,1168,B,13,6,24.27311002,0.230769231,1,0.997,0.708102833,0.003044571,7,21.35492052,1,0.480321169,0.519678831,1.477276598,0.076688879,0.06861731,0.000234198,0.074239833,RSL,1168,B,1.068493151,0.493150685,0.082191781,0.081941542,0.058200233,0.000250239,0.575342466,0.082191781,0.039478452,0.042713329,0.121419994,1034,1214,Allen 2015
Fraser,Aird,Fraser Aird,VAN,2016,1532,B,5,1,28.53878687,0,0,0.245,-0.054201998,-0.245430234,15,16.34814428,0,1.224611063,-1.224611063,1.470041297,0.049086047,0.081640738,-0.049086047,-0.081640738,VAN,1532,B,0.313315927,0.062663185,0,0.01537944,-0.00339647,-0.01537944,0.939947781,0,0.07673803,-0.07673803,0.09211747,487,794,Aird 2016
Patrice,Bernier,Patrice Bernier,MTL,2016,1245,M,5,0,20.57417456,0.2,0,0.366,-0.366248494,-0.366248494,18,20.22586985,1,1.103243812,-0.103243812,1.469492306,0.073249699,0.061291323,-0.073249699,-0.005735767,MTL,1245,M,0.385542169,0,0,0.028240848,-0.028240848,-0.028240848,1.387951807,0.077108434,0.085069402,-0.007960969,0.11331025,622,309,Bernier 2016
Mikey,Lopez,Mikey Lopez,NYC,2016,748,M,12,4,20.59485122,0.416666667,0,1.151,-0.1314276,-1.150699087,4,22.79795823,1,0.31519532,0.68480468,1.465894407,0.095891591,0.07879883,-0.095891591,0.17120117,NYC,748,M,1.540106952,0.513368984,0,0.147683305,-0.016867713,-0.147683305,0.513368984,0.128342246,0.040452875,0.087889371,0.188136181,1117,518,Lopez 2016
Marcel,de Jong,Marcel de Jong,SKC,2015,872,B,13,3,26.53518554,0.153846154,1,0.825,0.125462095,0.174551333,11,17.44646742,1,0.63612783,0.36387217,1.461576497,0.063496051,0.057829803,0.013427026,0.033079288,SKC,872,B,1.431192661,0.330275229,0.110091743,0.090875083,0.013812341,0.019216661,1.211009174,0.110091743,0.070032422,0.040059322,0.160907504,943,1230,Jong 2015
Wil,Trapp,Wil Trapp,CLB,2017,3210,M,7,2,31.08834605,0.571428571,0,0.233,0.06082527,-0.233200008,20,25.4059252,4,1.225969054,2.774030946,1.459169063,0.033314287,0.061298453,-0.033314287,0.138701547,CLB,3210,M,0.209345794,0.059813084,0,0.006974206,0.001819074,-0.006974206,0.598130841,0.119626168,0.036664495,0.082961673,0.043638701,472,283,Trapp 2017
David,Guzman,David Guzman,POR,2018,1033,M,17,6,25.05250109,0.411764706,3,0.981,0.838162925,2.019311369,9,19.11625742,0,0.478110019,-0.478110019,1.458798651,0.057687567,0.053123335,0.118783022,-0.053123335,POR,1033,M,1.579864472,0.557599226,0.278799613,0.091138537,0.077893166,0.187661076,0.836398838,0,0.044432296,-0.044432296,0.135570833,1025,1529,Guzman 2018
Perry,Kitchen,Perry Kitchen,LAG,2018,2483,M,13,1,14.90819554,0.384615385,0,1.196,-0.921421778,-1.19616417,7,28.55887095,0,0.258374664,-0.258374664,1.454538834,0.092012628,0.036910666,-0.092012628,-0.036910666,LAG,2483,M,0.502617801,0.038662908,0,0.046247185,-0.035624845,-0.046247185,0.270640354,0,0.009989516,-0.009989516,0.056236701,1136,437,Kitchen 2018
Eric,Miller,Eric Miller,COL,2017,2770,B,2,0,12.27816145,0,0,0.249,-0.248964137,-0.248964137,7,16.33145291,0,1.204566008,-1.204566008,1.453530144,0.124482068,0.172080858,-0.124482068,-0.172080858,COL,2770,B,0.069314079,0,0,0.00862836,-0.00862836,-0.00862836,0.242599278,0,0.041746692,-0.041746692,0.050375052,493,163,Miller 2017
Jordan,Smith,Jordan Smith,VAN,2016,1335,B,6,0,27.34046659,0.333333333,0,0.268,-0.267554399,-0.267554399,14,18.67957479,0,1.185795254,-1.185795254,1.453349652,0.0445924,0.084699661,-0.0445924,-0.084699661,VAN,1335,B,0.431460674,0,0,0.019239867,-0.019239867,-0.019239867,1.006741573,0,0.08527067,-0.08527067,0.104510537,519,887,Smith 2016
Mo,Babouli,Mo Babouli,TOR,2016,717,F,10,1,24.45671093,0.3,0,0.686,-0.667581655,-0.685969327,11,19.96590574,0,0.76531767,-0.76531767,1.451286997,0.068596933,0.069574334,-0.068596933,-0.069574334,TOR,717,F,1.338912134,0.133891213,0,0.091845266,-0.089383318,-0.091845266,1.472803347,0,0.102469311,-0.102469311,0.194314577,869,658,Babouli 2016
Femi,Hollinger-Janzen,Femi Hollinger-Janzen,NER,2017,190,F,6,2,17.42675454,0.166666667,0,0.993,-0.113284311,-0.993363425,1,8.116902118,0,0.456764563,-0.456764563,1.450127988,0.165560571,0.456764563,-0.165560571,-0.456764563,NER,190,F,3.031578947,1.010526316,0,0.501909941,-0.057238389,-0.501909941,0.505263158,0,0.230786305,-0.230786305,0.732696246,1032,788,Hollinger-Janzen 2017
Chris,Wingert,Chris Wingert,RSL,2017,1834,B,6,3,25.12662121,0.166666667,1,0.778,-0.466814344,0.222314322,6,25.70398246,0,0.672333414,-0.672333414,1.450019092,0.12961428,0.112055569,0.037052387,-0.112055569,RSL,1834,B,0.314067612,0.157033806,0.052344602,0.040707647,-0.024435211,0.011636955,0.314067612,0,0.035193025,-0.035193025,0.075900672,917,1004,Wingert 2017
Jonathan,Lewis,Jonathan Lewis,NYC,2017,382,F,9,5,18.80908014,0.222222222,2,1.059,0.069082195,0.941034029,4,19.02548799,1,0.389640001,0.610359999,1.448605972,0.117662886,0.09741,0.104559337,0.15259,NYC,382,F,2.261780105,1.256544503,0.502617801,0.266127574,0.01736097,0.236490227,1.005235602,0.251308901,0.09792,0.1533889,0.364047574,1071,1306,Lewis 2017
Tommy,Thompson,Tommy Thompson,SJE,2015,538,M,15,4,19.8833061,0.066666667,0,1.33,-0.777469722,-1.329594471,3,25.1370696,0,0.112891774,-0.112891774,1.442486245,0.088639631,0.037630591,-0.088639631,-0.037630591,SJE,538,M,2.676579926,0.713754647,0,0.237251058,-0.138730657,-0.237251058,0.535315985,0,0.020144257,-0.020144257,0.257395315,1193,712,Thompson 2015
Jamison,Olave,Jamison Olave,RSL,2016,1570,D,14,7,11.73584927,0.071428571,2,1.258,1.885159562,0.741756183,2,16.13207519,0,0.18386504,-0.18386504,1.442108857,0.089874558,0.09193252,0.052982585,-0.09193252,RSL,1570,D,0.856050955,0.428025478,0.122292994,0.076937202,0.115270903,0.045355792,0.122292994,0,0.011242703,-0.011242703,0.088179905,1158,1359,Olave 2016
Jordan,Harvey,Jordan Harvey,LAFC,2018,2314,B,7,0,19.82214906,0.285714286,0,0.342,-0.341542597,-0.341542597,13,21.81646186,0,1.097775999,-1.097775999,1.439318596,0.0487918,0.084444308,-0.0487918,-0.084444308,LAFC,2314,B,0.290406223,0,0,0.014169442,-0.014169442,-0.014169442,0.539325843,0,0.045542997,-0.045542997,0.05971244,596,578,Harvey 2018
Krisztian,Nemeth,Krisztian Nemeth,NER,2017,192,F,10,3,16.53535164,0,1,1.043,-0.185856265,-0.042509086,2,13.72312002,1,0.396298342,0.603701658,1.438807428,0.104250909,0.198149171,-0.004250909,0.301850829,NER,192,F,5,1.5,0.5,0.521254543,-0.092928133,-0.021254543,1,0.5,0.198149171,0.301850829,0.719403714,1064,921,Nemeth 2017
Jamison,Olave,Jamison Olave,RSL,2015,1946,D,9,4,13.18657226,0.111111111,1,1.413,0.467954048,-0.412735485,1,34.65960184,0,0.024089874,-0.024089874,1.43682536,0.156970609,0.024089874,-0.045859498,-0.024089874,RSL,1946,D,0.443987667,0.197327852,0.049331963,0.069693015,0.023085092,-0.020361052,0.049331963,0,0.001188401,-0.001188401,0.070881415,1226,1276,Olave 2015
Brian,Wright,Brian Wright,NER,2018,302,F,9,3,13.99874099,0.222222222,1,1.26,0.5792249,-0.259750631,4,26.47881159,0,0.175419283,-0.175419283,1.435169914,0.139972292,0.043854821,-0.028861181,-0.043854821,NER,302,F,2.860927152,0.953642384,0.317880795,0.400450532,0.184124472,-0.082569737,1.271523179,0,0.055762421,-0.055762421,0.456212953,1159,1086,Wright 2018
Connor,Hallisey,Connor Hallisey,SKC,2015,564,F,8,3,20.61993291,0.25,0,0.857,-0.684841421,-0.857330535,8,22.23926912,1,0.577262464,0.422737536,1.434592999,0.107166317,0.072157808,-0.107166317,0.052842192,SKC,564,F,1.361702128,0.510638298,0,0.145928602,-0.116568753,-0.145928602,1.361702128,0.170212766,0.098257441,0.071955325,0.244186042,968,450,Hallisey 2015
Amadou,Dia,Amadou Dia,SKC,2015,1420,B,5,3,28.14260802,0.2,0,0.203,0.097736151,-0.203172539,11,22.26980442,1,1.227560009,-0.227560009,1.430732548,0.040634508,0.111596364,-0.040634508,-0.020687274,SKC,1420,B,0.338028169,0.202816901,0,0.013735608,0.006607514,-0.013735608,0.743661972,0.067605634,0.082989972,-0.015384339,0.096725581,434,667,Dia 2015
Jakob,Nerwinski,Jakob Nerwinski,VAN,2017,1791,B,1,0,28.25215036,0,0,0.035,-0.035332399,-0.035332399,9,16.293356,3,1.394273617,1.605726383,1.429606016,0.035332399,0.154919291,-0.035332399,0.178414043,VAN,1791,B,0.05360134,0,0,0.001893864,-0.001893864,-0.001893864,0.48241206,0.16080402,0.074734934,0.086069086,0.076628798,185,863,Nerwinski 2017
Maynor,Figueroa,Maynor Figueroa,FCD,2018,1120,D,14,6,25.93030812,0.357142857,1,1.276,0.012460921,-0.276437251,1,9.924989924,0,0.15088267,-0.15088267,1.427319921,0.091174089,0.15088267,-0.019745518,-0.15088267,FCD,1120,D,1.2,0.514285714,0.085714286,0.109408907,0.001068079,-0.023694622,0.085714286,0,0.0129328,-0.0129328,0.122341708,1170,1134,Figueroa 2018
Quincy,Amarikwa,Quincy Amarikwa,SJE,2017,184,F,8,5,21.28289995,0.125,0,0.72,-0.332799434,-0.720194967,5,16.62768759,0,0.7063122,-0.7063122,1.426507167,0.090024371,0.14126244,-0.090024371,-0.14126244,SJE,184,F,4.173913043,2.608695652,0,0.375753896,-0.173634487,-0.375753896,2.608695652,0,0.368510713,-0.368510713,0.744264609,884,209,Amarikwa 2017
Justen,Glad,Justen Glad,RSL,2016,2574,D,4,3,10.31193006,0.5,2,0.955,0.421232167,1.044508328,5,19.07925718,1,0.470295748,0.529704252,1.42578742,0.238872918,0.09405915,0.261127082,0.10594085,RSL,2574,D,0.149184149,0.111888112,0.074592075,0.035636053,0.015710291,0.038956022,0.186480186,0.037296037,0.017540168,0.01975587,0.053176221,1016,1394,Glad 2016
Claude,Dielna,Claude Dielna,NER,2018,1412,D,20,7,27.06356813,0.55,0,0.984,0.034900941,-0.983532384,5,20.82567172,0,0.442133693,-0.442133693,1.425666077,0.049176619,0.088426739,-0.049176619,-0.088426739,NER,1412,D,1.359773371,0.47592068,0,0.066869057,0.002372869,-0.066869057,0.339943343,0,0.030060081,-0.030060081,0.096929138,1029,264,Dielna 2018
Adam,Lundqvist,Adam Lundqvist,HOU,2018,1313,B,6,1,26.74086121,0.666666667,0,0.22,-0.206885373,-0.219781067,15,16.8704878,0,1.203776221,-1.203776221,1.423557288,0.036630178,0.080251748,-0.036630178,-0.080251748,HOU,1313,B,0.438690023,0.073115004,0,0.016069294,-0.015126425,-0.016069294,1.096725057,0,0.088014103,-0.088014103,0.104083397,455,102,Lundqvist 2018
Handwalla,Bwana,Handwalla Bwana,SEA,2018,524,A,10,2,21.46689765,0.2,2,0.844,-0.495553898,1.156164971,5,15.01205948,1,0.575622882,0.424377118,1.41945791,0.084383503,0.115124576,0.115616497,0.084875424,SEA,524,A,1.832061069,0.366412214,0.366412214,0.15459573,-0.0907885,0.211816483,0.916030534,0.183206107,0.105457627,0.07774848,0.260053358,956,1462,Bwana 2018
Jimmy,Ockford,Jimmy Ockford,SJE,2018,1166,D,9,0,11.18437776,0,0,0.999,-0.99886874,-0.99886874,3,13.6400869,0,0.416171633,-0.416171633,1.415040373,0.110985416,0.138723878,-0.110985416,-0.138723878,SJE,1166,D,0.740994854,0,0,0.082239622,-0.082239622,-0.082239622,0.246998285,0,0.03426456,-0.03426456,0.116504182,1038,504,Ockford 2018
Donny,Toia,Donny Toia,MTL,2015,2852,B,9,6,25.98731905,0.111111111,1,0.316,0.950533705,0.683990942,14,22.72138711,0,1.094207631,-1.094207631,1.410216688,0.035112118,0.078157688,0.075998994,-0.078157688,MTL,2852,B,0.302945302,0.201963534,0.033660589,0.010637051,0.031995524,0.023023538,0.471248247,0,0.036831673,-0.036831673,0.047468724,566,1179,Toia 2015
Junior,Moreno,Junior Moreno,DCU,2018,1649,M,7,2,28.38829658,0.714285714,0,0.241,0.51018133,-0.241474297,9,20.46794402,1,1.168279849,-0.168279849,1.409754147,0.034496328,0.129808872,-0.034496328,-0.018697761,DCU,1649,M,0.407519709,0.116434203,0,0.014057934,0.029701278,-0.014057934,0.523953911,0.058217101,0.068013866,-0.009796765,0.0820718,482,817,Moreno 2018
Lovel,Palmer,Lovel Palmer,CHI,2015,1911,B,7,0,23.67350521,0,0,0.436,-0.43613118,-0.43613118,13,20.10586622,1,0.965422721,0.034577279,1.4015539,0.062304454,0.074263286,-0.062304454,0.002659791,CHI,1911,B,0.351648352,0,0,0.021909259,-0.021909259,-0.021909259,0.653061224,0.050235479,0.048498473,0.001737006,0.070407731,689,164,Palmer 2015
Marco,Donadel,Marco Donadel,MTL,2017,1487,M,19,4,34.08617234,0.368421053,2,0.504,0.243241012,1.496027311,12,21.1012363,1,0.8893372,0.1106628,1.39330989,0.026524878,0.074111433,0.07873828,0.0092219,MTL,1487,M,1.2266308,0.258238063,0.129119032,0.032536233,0.015703522,0.096582799,0.77471419,0.064559516,0.057415179,0.007144337,0.089951412,752,1363,Donadel 2017
Brian,Carroll,Brian Carroll,PHI,2016,2206,M,14,3,22.12077607,0.571428571,1,0.879,0.210354747,0.120810092,8,24.93921441,0,0.513705543,-0.513705543,1.392895451,0.062799279,0.064213193,0.008629292,-0.064213193,PHI,2206,M,0.609247507,0.130553037,0.043517679,0.038260304,0.00915415,0.005257375,0.348141432,0,0.022355273,-0.022355273,0.060615577,973,1098,Carroll 2016
Efrain,Juarez,Efrain Juarez,VAN,2018,1244,M,4,1,21.39885525,0.5,0,0.42,-0.168975204,-0.419774401,10,23.91953023,1,0.959516658,0.040483342,1.379291059,0.1049436,0.095951666,-0.1049436,0.004048334,VAN,1244,M,0.308681672,0.077170418,0,0.032394166,-0.013039887,-0.032394166,0.77170418,0.077170418,0.074046302,0.003124116,0.106440468,674,10,Juarez 2018
Bobby,Boswell,Bobby Boswell,"DCU, ATL",2017,943,D,6,3,10.13094707,0.166666667,1,1.344,0.189620831,-0.343512695,1,21.08428384,0,0.03246422,-0.03246422,1.375976915,0.223918782,0.03246422,-0.057252116,-0.03246422,"DCU, ATL",943,D,0.610816543,0.305408271,0.101802757,0.136773297,0.019303923,-0.034970539,0.101802757,0,0.003304947,-0.003304947,0.140078244,1198,1074,Boswell 2017
Laurent,Ciman,Laurent Ciman,MTL,2016,2630,D,18,3,21.60111805,0.5,0,0.946,-0.822273741,-0.945511976,6,25.12178875,0,0.426833479,-0.426833479,1.372345455,0.052528443,0.071138913,-0.052528443,-0.071138913,MTL,2630,D,0.657034221,0.109505703,0,0.034512985,-0.030014555,-0.034512985,0.219011407,0,0.015580233,-0.015580233,0.050093218,1013,250,Ciman 2016
Jonathan,dos Santos,Jonathan dos Santos,LAG,2017,1080,M,11,2,32.33968544,0.454545455,1,0.305,-0.208395796,0.694892761,12,22.56878739,0,1.064617804,-1.064617804,1.369725043,0.027737022,0.08871815,0.063172069,-0.08871815,LAG,1080,M,0.977777778,0.177777778,0.088888889,0.027120643,-0.018524071,0.061768245,1.066666667,0,0.094632694,-0.094632694,0.121753337,556,1114,Santos 2017
Gianluca,Busio,Gianluca Busio,SKC,2018,200,M,8,1,20.82297392,0.125,1,1.103,-0.349544385,-0.102586027,3,22.84872214,1,0.262531016,0.737468984,1.365117043,0.137823253,0.087510339,-0.012823253,0.245822995,SKC,200,M,3.84,0.48,0.48,0.529241293,-0.167781305,-0.049241293,1.44,0.48,0.126014887,0.353985113,0.65525618,1095,1119,Busio 2018
Julian,Buescher,Julian Buescher,DCU,2017,205,A,4,1,17.90783604,0.25,0,0.506,0.08091205,-0.505552916,8,15.60732759,0,0.856866062,-0.856866062,1.362418977,0.126388229,0.107108258,-0.126388229,-0.107108258,DCU,205,A,1.873170732,0.468292683,0,0.236746731,0.037890521,-0.236746731,3.746341463,0,0.401264107,-0.401264107,0.638010838,754,663,Buescher 2017
Kortne,Ford,Kortne Ford,COL,2017,1827,D,10,3,11.8298612,0.2,1,1.077,0.351999615,-0.077221077,2,14.40995097,0,0.283270332,-0.283270332,1.360491409,0.107722108,0.141635166,-0.007722108,-0.141635166,COL,1827,D,0.52545156,0.157635468,0.052545156,0.05660275,0.018495875,-0.004057594,0.105090312,0,0.014884484,-0.014884484,0.071487233,1080,1050,Ford 2017
Patrick,Doody,Patrick Doody,CHI,2017,660,B,1,0,26.83517514,0,0,0.045,-0.044682701,-0.044682701,14,16.98131076,4,1.312392496,2.687607504,1.357075197,0.044682701,0.093742321,-0.044682701,0.191971965,CHI,660,B,0.145454545,0,0,0.006499302,-0.006499302,-0.006499302,2.036363636,0.581818182,0.190893454,0.390924728,0.197392756,206,295,Doody 2017
Jeff,Larentowicz,Jeff Larentowicz,ATL,2017,2750,M,15,4,23.17943789,0.133333333,1,1.14,0.047906466,-0.139999498,6,29.25335925,1,0.213669286,0.786330714,1.353668784,0.075999967,0.035611548,-0.0093333,0.131055119,ATL,2750,M,0.523636364,0.139636364,0.034909091,0.039796346,0.001672371,-0.004887255,0.209454545,0.034909091,0.007459001,0.02745009,0.047255347,1111,976,Larentowicz 2017
Liam,Ridgewell,Liam Ridgewell,POR,2017,1341,D,7,3,11.34875959,0.142857143,3,0.973,0.715846304,2.027121824,7,26.48085099,0,0.37929009,-0.37929009,1.352168266,0.138982597,0.054184299,0.289588832,-0.054184299,POR,1341,D,0.501118568,0.214765101,0.214765101,0.06964676,0.051246268,0.145118341,0.501118568,0,0.027152758,-0.027152758,0.096799518,1021,1603,Ridgewell 2017
Anton,Walkes,Anton Walkes,ATL,2017,1616,B,7,4,20.74931713,0.142857143,2,0.611,0.855960776,1.389361466,11,19.26759077,0,0.741438391,-0.741438391,1.352076926,0.087234076,0.06740349,0.198480209,-0.06740349,ATL,1616,B,0.415841584,0.237623762,0.118811881,0.036275556,0.050849155,0.082536325,0.653465347,0,0.044045845,-0.044045845,0.080321402,823,1412,Walkes 2017
Johan,Kappelhof,Johan Kappelhof,CHI,2016,2950,D,3,1,21.25418147,0,0,0.197,0.007674678,-0.196516239,14,18.15063246,0,1.149974319,-1.149974319,1.346490558,0.065505413,0.082141023,-0.065505413,-0.082141023,CHI,2950,D,0.097627119,0.032542373,0,0.006395105,0.000249752,-0.006395105,0.45559322,0,0.037422893,-0.037422893,0.043817998,423,259,Kappelhof 2016
